record_id,merchant,category,rail,bank,gateway,gross_amount,fee_amount,bank_amount,gateway_amount,bank_date,gateway_date,bank_ref,gateway_ref,bank_desc,gateway_desc,status,anomaly_flag,anomaly_category
TXN-10K-06098,Nykaa Cosmetics D2C,D2C,Credit Card,SBI,Razorpay,52500.56,974.85,52500.56,51525.71,2026-08-04 16:14:00,2026-08-04 16:14:00,REF-NYK9304605,PO-NYK9304605,CARD SETTLE-NYK9304605-RAZORPAY-POS DISBURSE-Nykaa Cosmetics D2C,Card settlement net of gateway interchange NYK9304605,matched,False,matched_clean
TXN-10K-06099,Freshworks SaaS Cloud,SaaS,Debit Card,HDFC,Cashfree,17168.8,386.7,17168.8,16782.1,2026-08-03 21:24:00,2026-08-03 21:24:00,REF-FRSH1725240,PO-FRSH1725240,DEBIT CR-FRSH1725240-CASHFREE-SETTLEMENT-Freshworks SaaS Cloud,Debit collection clearance sweep FRSH1725240,matched,False,matched_clean
TXN-10K-06100,Swiggy Instamart Fleet,Quick Commerce,Debit Card,KOTAK,Stripe,4227.67,76.75,4227.67,4150.92,2026-08-28 08:47:00,2026-08-28 08:47:00,REF-SWG1331076,PO-SWG1331076,DEBIT CR-SWG1331076-STRIPE-SETTLEMENT-Swiggy Instamart Fleet,Debit collection clearance sweep SWG1331076,matched,False,matched_clean
TXN-10K-06101,Infosys Contractor Payroll,Enterprise,Credit Card,AXIS,Cashfree,30151.28,572.41,30151.28,29578.87,2026-08-22 02:47:00,2026-08-22 02:47:00,REF-INFY6086468,PO-INFY6086468,CARD SETTLE-INFY6086468-CASHFREE-POS DISBURSE-Infosys Contractor Payroll,Card settlement net of gateway interchange INFY6086468,matched,False,matched_clean
TXN-10K-06102,Infosys Contractor Payroll,Enterprise,Credit Card,AXIS,PayU,35705.99,880.17,35705.99,34778.09,2026-08-25 08:39:00,2026-08-25 08:39:00,REF-INFY8293482,PO-INFY8293482,CARD SETTLE-INFY8293482-PAYU-POS DISBURSE-Infosys Contractor Payroll,Card settlement net of gateway interchange INFY8293482,flagged,True,fee_deduction
TXN-10K-06103,Cleartrip Flights & Hotels,Travel,Credit Card,KOTAK,Stripe,26386.22,498.95,26386.22,25887.27,2026-08-07 05:34:00,2026-08-07 05:34:00,REF-CLRT4526360,PO-CLRT4526360,CARD SETTLE-CLRT4526360-STRIPE-POS DISBURSE-Cleartrip Flights & Hotels,Card settlement net of gateway interchange CLRT4526360,matched,False,matched_clean
TXN-10K-06104,Razorpay Capital Advances,Lending,Credit Card,AXIS,Cashfree,11356.17,240.81,11356.17,11115.36,2026-08-12 14:54:00,2026-08-12 14:54:00,REF-RZPC2512855,PO-RZPC2512855,CARD SETTLE-RZPC2512855-CASHFREE-POS DISBURSE-Razorpay Capital Advances,Card settlement net of gateway interchange RZPC2512855,matched,False,matched_clean
TXN-10K-06105,Nykaa Cosmetics D2C,D2C,Credit Card,ICICI,Stripe,8750.6,160.36,8750.6,8590.24,2026-08-19 05:47:00,2026-08-19 05:47:00,REF-NYK8551041,PO-NYK8551041,CARD SETTLE-NYK8551041-STRIPE-POS DISBURSE-Nykaa Cosmetics D2C,Card settlement net of gateway interchange NYK8551041,matched,False,matched_clean
TXN-10K-06106,Dunzo Quick Commerce,E-Commerce,Credit Card,ICICI,Cashfree,38007.02,752.3,38007.02,37254.72,2026-08-15 13:06:00,2026-08-15 13:06:00,REF-DNZ3966499,PO-DNZ3966499,CARD SETTLE-DNZ3966499-CASHFREE-POS DISBURSE-Dunzo Quick Commerce,Card settlement net of gateway interchange DNZ3966499,matched,False,matched_clean
TXN-10K-06107,Zomato Logistics Payouts,Logistics,Debit Card,KOTAK,PayU,16930.0,428.29,16930.0,16501.71,2026-08-10 16:49:00,2026-08-10 16:49:00,REF-ZMT2140636,PO-ZMT2140636,DEBIT CR-ZMT2140636-PAYU-SETTLEMENT-Zomato Logistics Payouts,Debit collection clearance sweep ZMT2140636,matched,False,matched_clean
TXN-10K-06108,Nykaa Cosmetics D2C,D2C,Debit Card,ICICI,Stripe,15967.52,368.37,15967.52,15599.15,2026-08-21 01:29:00,2026-08-21 01:29:00,REF-NYK8850598,PO-NYK8850598,DEBIT CR-NYK8850598-STRIPE-SETTLEMENT-Nykaa Cosmetics D2C,Debit collection clearance sweep NYK8850598,matched,False,matched_clean
TXN-10K-06109,Razorpay Capital Advances,Lending,Credit Card,SBI,Cashfree,34708.06,879.17,34708.06,33828.89,2026-08-28 21:09:00,2026-08-28 21:09:00,REF-RZPC6033558,PO-RZPC6033558,CARD SETTLE-RZPC6033558-CASHFREE-POS DISBURSE-Razorpay Capital Advances,Card settlement net of gateway interchange RZPC6033558,matched,False,matched_clean
TXN-10K-06110,Razorpay Capital Advances,Lending,UPI,KOTAK,Razorpay,9606.16,22.67,9606.16,9583.49,2026-09-01 16:28:00,2026-09-01 16:28:00,REF-RZPC1478699,PO-RZPC1478699,UPI CR-RZPC1478699-RAZORPAY-COLLECTION-Razorpay Capital Advances,UPI instant merchant payout batch RZPC1478699,matched,False,matched_clean
TXN-10K-06111,Infosys Contractor Payroll,Enterprise,NEFT/RTGS,KOTAK,Cashfree,1120573.39,0.0,1120573.39,1120573.39,2026-08-19 07:50:00,2026-08-19 07:50:00,REF-INFY6233885,PO-INFY6233885,NEFT/RTGS CR-INFY6233885-CASHFREE-TREASURY SWEEP-Infosys Contractor Payroll,Corporate treasury gross settlement INFY6233885,matched,False,matched_clean
TXN-10K-06112,Cleartrip Flights & Hotels,Travel,UPI,KOTAK,Stripe,7091.81,16.73,7091.81,7075.08,2026-08-09 06:18:00,2026-08-09 06:18:00,REF-CLRT1353894,PO-CLRT1353894,UPI CR-CLRT1353894-STRIPE-COLLECTION-Cleartrip Flights & Hotels,UPI instant merchant payout batch CLRT1353894,matched,False,matched_clean
TXN-10K-06113,Dunzo Quick Commerce,E-Commerce,UPI,SBI,PayU,13956.04,32.93,13956.04,13923.11,2026-08-23 21:03:00,2026-08-23 21:03:00,REF-DNZ7103770,PO-DNZ7103770,UPI CR-DNZ7103770-PAYU-COLLECTION-Dunzo Quick Commerce,UPI instant merchant payout batch DNZ7103770,matched,False,matched_clean
TXN-10K-06114,Dunzo Quick Commerce,E-Commerce,Debit Card,AXIS,Cashfree,47368.46,995.48,47368.46,46372.98,2026-08-09 04:11:00,2026-08-09 04:11:00,REF-DNZ9744144,PO-DNZ9744144,DEBIT CR-DNZ9744144-CASHFREE-SETTLEMENT-Dunzo Quick Commerce,Debit collection clearance sweep DNZ9744144,matched,False,matched_clean
TXN-10K-06115,Razorpay Capital Advances,Lending,UPI,HDFC,Razorpay,7987.17,18.84,7987.17,7968.33,2026-08-02 11:11:00,2026-08-02 11:11:00,REF-RZPC9187248,PO-RZPC9187248,UPI CR-RZPC9187248-RAZORPAY-COLLECTION-Razorpay Capital Advances,UPI instant merchant payout batch RZPC9187248,matched,False,matched_clean
TXN-10K-06116,Postman API Cloud,SaaS,Credit Card,AXIS,Stripe,67905.97,1486.32,67905.97,66419.65,2026-08-06 15:21:00,2026-08-06 15:21:00,REF-POST7956569,PO-POST7956569,CARD SETTLE-POST7956569-STRIPE-POS DISBURSE-Postman API Cloud,Card settlement net of gateway interchange POST7956569,matched,False,matched_clean
TXN-10K-06117,Nykaa Cosmetics D2C,D2C,Credit Card,AXIS,Stripe,20448.17,425.15,20448.17,20000.76,2026-08-04 22:19:00,2026-08-04 22:19:00,REF-NYK1814781,PO-NYK1814781,CARD SETTLE-NYK1814781-STRIPE-POS DISBURSE-Nykaa Cosmetics D2C,Card settlement net of gateway interchange NYK1814781,flagged,True,fee_deduction
TXN-10K-06118,Freshworks SaaS Cloud,SaaS,UPI,AXIS,PayU,305.98,0.72,305.98,305.26,2026-08-18 17:25:00,2026-08-18 17:25:00,REF-FRSH6598537,PO-FRSH6598537,UPI CR-FRSH6598537-PAYU-COLLECTION-Freshworks SaaS Cloud,UPI instant merchant payout batch FRSH6598537,matched,False,matched_clean
TXN-10K-06119,Razorpay Capital Advances,Lending,Debit Card,KOTAK,Stripe,58429.74,1315.09,58429.74,57114.65,2026-08-21 00:16:00,2026-08-21 00:16:00,REF-RZPC2401931,PO-RZPC2401931,DEBIT CR-RZPC2401931-STRIPE-SETTLEMENT-Razorpay Capital Advances,Debit collection clearance sweep RZPC2401931,matched,False,matched_clean
TXN-10K-06120,Cleartrip Flights & Hotels,Travel,Credit Card,ICICI,Stripe,8976.08,184.09,8976.08,8791.99,2026-08-31 17:24:00,2026-08-31 17:24:00,REF-CLRT3114044,PO-CLRT3114044,CARD SETTLE-CLRT3114044-STRIPE-POS DISBURSE-Cleartrip Flights & Hotels,Card settlement net of gateway interchange CLRT3114044,matched,False,matched_clean
TXN-10K-06121,Swiggy Instamart Fleet,Quick Commerce,NEFT/RTGS,ICICI,Razorpay,326107.27,0.0,326107.27,326107.27,2026-08-03 15:55:00,2026-08-03 15:55:00,REF-SWG6021483,PO-SWG6021483,NEFT/RTGS CR-SWG6021483-RAZORPAY-TREASURY SWEEP-Swiggy Instamart Fleet,Corporate treasury gross settlement SWG6021483,matched,False,matched_clean
TXN-10K-06122,Swiggy Instamart Fleet,Quick Commerce,UPI,HDFC,Cashfree,3881.38,9.16,3881.38,3872.22,2026-08-14 11:47:00,2026-08-14 11:47:00,REF-SWG8429935,PO-SWG8429935,UPI CR-SWG8429935-CASHFREE-COLLECTION-Swiggy Instamart Fleet,UPI instant merchant payout batch SWG8429935,matched,False,matched_clean
TXN-10K-06123,Freshworks SaaS Cloud,SaaS,NetBanking,HDFC,Cashfree,74142.82,1736.06,74142.82,72406.76,2026-08-05 11:25:00,2026-08-05 11:25:00,REF-FRSH9808350,PO-FRSH9808350,NB CR-FRSH9808350-CASHFREE-DIRECT DISBURSE-Freshworks SaaS Cloud,Internet banking settlement net of fee FRSH9808350,matched,False,matched_clean
TXN-10K-06124,Infosys Contractor Payroll,Enterprise,Credit Card,HDFC,Razorpay,37726.21,880.46,37726.21,36845.75,2026-08-14 20:56:00,2026-08-14 20:56:00,REF-INFY1335480,PO-INFY1335480,CARD SETTLE-INFY1335480-RAZORPAY-POS DISBURSE-Infosys Contractor Payroll,Card settlement net of gateway interchange INFY1335480,matched,False,matched_clean
TXN-10K-06125,Zerodha Securities Payout,FinTech,UPI,SBI,Stripe,1733.06,4.09,1733.06,1728.97,2026-08-07 14:04:00,2026-08-07 14:04:00,REF-ZRD7023223,PO-ZRD7023223,UPI CR-ZRD7023223-STRIPE-COLLECTION-Zerodha Securities Payout,UPI instant merchant payout batch ZRD7023223,matched,False,matched_clean
TXN-10K-06126,Infosys Contractor Payroll,Enterprise,UPI,HDFC,PayU,12372.82,29.21,12372.82,12343.61,2026-08-16 21:12:00,2026-08-19 21:12:00,REF-INFY1358521,PO-INFY1358521,UPI CR-INFY1358521-PAYU-COLLECTION-Infosys Contractor Payroll,UPI instant merchant payout batch INFY1358521,flagged,True,settlement_lag
TXN-10K-06127,Dunzo Quick Commerce,E-Commerce,UPI,AXIS,PayU,13293.11,31.38,13293.11,13261.73,2026-08-09 07:10:00,2026-08-09 07:10:00,REF-DNZ7452298,PO-DNZ7452298,UPI CR-DNZ7452298-PAYU-COLLECTION-Dunzo Quick Commerce,UPI instant merchant payout batch DNZ7452298,matched,False,matched_clean
TXN-10K-06128,Swiggy Instamart Fleet,Quick Commerce,UPI,SBI,Stripe,10395.8,24.53,10395.8,10261.28,2026-08-13 12:00:00,2026-08-13 12:00:00,REF-SWG5958981,PO-SWG5958981,UPI CR-SWG5958981-STRIPE-COLLECTION-Swiggy Instamart Fleet,UPI instant merchant payout batch SWG5958981,flagged,True,fee_deduction
TXN-10K-06129,Zomato Logistics Payouts,Logistics,Credit Card,KOTAK,Cashfree,1814.92,44.39,1814.92,1770.53,2026-08-30 13:33:00,2026-08-30 13:33:00,REF-ZMT1378173,PO-ZMT1378173,CARD SETTLE-ZMT1378173-CASHFREE-POS DISBURSE-Zomato Logistics Payouts,Card settlement net of gateway interchange ZMT1378173,matched,False,matched_clean
TXN-10K-06130,Postman API Cloud,SaaS,Credit Card,SBI,Cashfree,39430.88,715.58,39430.88,38715.3,2026-08-23 03:17:00,2026-08-23 03:17:00,REF-POST6055305,PO-POST6055305,CARD SETTLE-POST6055305-CASHFREE-POS DISBURSE-Postman API Cloud,Card settlement net of gateway interchange POST6055305,matched,False,matched_clean
TXN-10K-06131,Infosys Contractor Payroll,Enterprise,Credit Card,AXIS,PayU,10766.56,268.32,10766.56,10498.24,2026-08-04 23:27:00,2026-08-04 23:27:00,REF-INFY8277586,PO-INFY8277586,CARD SETTLE-INFY8277586-PAYU-POS DISBURSE-Infosys Contractor Payroll,Card settlement net of gateway interchange INFY8277586,matched,False,matched_clean
TXN-10K-06132,Cleartrip Flights & Hotels,Travel,Debit Card,AXIS,Stripe,55080.65,1134.57,55080.65,53946.08,2026-08-19 17:41:00,2026-08-23 17:41:00,REF-CLRT5546689,PO-CLRT5546689,DEBIT CR-CLRT5546689-STRIPE-SETTLEMENT-Cleartrip Flights & Hotels,Debit collection clearance sweep CLRT5546689,flagged,True,settlement_lag
TXN-10K-06133,Swiggy Instamart Fleet,Quick Commerce,UPI,HDFC,PayU,4562.41,10.76,4562.41,4435.17,2026-08-10 11:13:00,2026-08-10 11:13:00,REF-SWG1130320,PO-SWG1130320,UPI CR-SWG1130320-PAYU-COLLECTION-Swiggy Instamart Fleet,UPI instant merchant payout batch SWG1130320,flagged,True,fee_deduction
TXN-10K-06134,Zomato Logistics Payouts,Logistics,UPI,HDFC,PayU,4258.79,10.05,4258.79,4248.74,2026-08-14 01:43:00,2026-08-14 01:43:00,REF-ZMT2725315,PO-ZMT2725315,UPI CR-ZMT2725315-PAYU-COLLECTION-Zomato Logistics Payouts,UPI instant merchant payout batch ZMT2725315,matched,False,matched_clean
TXN-10K-06135,Postman API Cloud,SaaS,UPI,SBI,Stripe,13149.37,31.03,13149.37,13118.34,2026-08-23 18:12:00,2026-08-23 18:12:00,REF-POST4108792,PO-POST4108792,UPI CR-POST4108792-STRIPE-COLLECTION-Postman API Cloud,UPI instant merchant payout batch POST4108792,matched,False,matched_clean
TXN-10K-06136,Infosys Contractor Payroll,Enterprise,UPI,ICICI,Cashfree,3982.68,9.4,3982.68,3973.28,2026-08-30 13:17:00,2026-08-30 13:17:00,REF-INFY6226015,PO-CORRUPT-622601,UPI CR-INFY6226015-CASHFREE-COLLECTION-Infosys Contractor Payroll,UPI instant merchant payout batch INFY6226015,flagged,True,reference_corruption
TXN-10K-06137,Razorpay Capital Advances,Lending,UPI,KOTAK,Stripe,13482.73,31.82,13482.73,13450.91,2026-08-15 20:29:00,2026-08-15 20:29:00,REF-RZPC1440659,PO-RZPC1440659,UPI CR-RZPC1440659-STRIPE-COLLECTION-Razorpay Capital Advances,UPI instant merchant payout batch RZPC1440659,matched,False,matched_clean
TXN-10K-06138,Cleartrip Flights & Hotels,Travel,UPI,AXIS,PayU,6023.81,14.22,6023.81,6009.59,2026-08-01 15:34:00,2026-08-01 15:34:00,REF-CLRT4859689,PO-CLRT4859689,UPI CR-CLRT4859689-PAYU-COLLECTION-Cleartrip Flights & Hotels,UPI instant merchant payout batch CLRT4859689,matched,False,matched_clean
TXN-10K-06139,Infosys Contractor Payroll,Enterprise,NEFT/RTGS,HDFC,Stripe,1069890.03,0.0,1069890.03,1069800.24,2026-08-23 03:01:00,2026-08-23 03:01:00,REF-INFY9289747,PO-INFY9289747,NEFT/RTGS CR-INFY9289747-STRIPE-TREASURY SWEEP-Infosys Contractor Payroll,Corporate treasury gross settlement INFY9289747,flagged,True,fee_deduction
TXN-10K-06140,Nykaa Cosmetics D2C,D2C,UPI,ICICI,Stripe,1375.23,3.24,1375.23,1371.99,2026-08-11 10:32:00,2026-08-11 10:32:00,REF-NYK1562864,PO-NYK1562864,UPI CR-NYK1562864-STRIPE-COLLECTION-Nykaa Cosmetics D2C,UPI instant merchant payout batch NYK1562864,matched,False,matched_clean
TXN-10K-06141,Dunzo Quick Commerce,E-Commerce,Credit Card,ICICI,Stripe,21954.7,511.53,21954.7,21443.17,2026-08-04 15:24:00,2026-08-04 15:24:00,REF-DNZ4793217,PO-DNZ4793217,CARD SETTLE-DNZ4793217-STRIPE-POS DISBURSE-Dunzo Quick Commerce,Card settlement net of gateway interchange DNZ4793217,matched,False,matched_clean
TXN-10K-06142,Zomato Logistics Payouts,Logistics,UPI,KOTAK,Cashfree,11557.23,27.27,11557.23,11529.96,2026-08-14 21:15:00,2026-08-14 21:15:00,REF-ZMT1551649,PO-ZMT1551649,UPI CR-ZMT1551649-CASHFREE-COLLECTION-Zomato Logistics Payouts,UPI instant merchant payout batch ZMT1551649,matched,False,matched_clean
TXN-10K-06143,Cleartrip Flights & Hotels,Travel,Credit Card,HDFC,Cashfree,31559.15,657.02,31559.15,30902.13,2026-09-04 15:46:00,2026-09-04 15:46:00,REF-CLRT7759865,PO-CLRT7759865,CARD SETTLE-CLRT7759865-CASHFREE-POS DISBURSE-Cleartrip Flights & Hotels,Card settlement net of gateway interchange CLRT7759865,matched,False,matched_clean
TXN-10K-06144,Zomato Logistics Payouts,Logistics,Credit Card,AXIS,Cashfree,55128.82,1251.61,55128.82,53877.21,2026-08-21 06:02:00,2026-08-21 06:02:00,REF-ZMT2189550,PO-ZMT2189550,CARD SETTLE-ZMT2189550-CASHFREE-POS DISBURSE-Zomato Logistics Payouts,Card settlement net of gateway interchange ZMT2189550,matched,False,matched_clean
TXN-10K-06145,Nykaa Cosmetics D2C,D2C,Debit Card,HDFC,Stripe,67337.02,1329.6,67337.02,66007.42,2026-08-19 19:45:00,2026-08-19 19:45:00,REF-NYK6381126,PO-NYK6381126,DEBIT CR-NYK6381126-STRIPE-SETTLEMENT-Nykaa Cosmetics D2C,Debit collection clearance sweep NYK6381126,matched,False,matched_clean
TXN-10K-06146,Razorpay Capital Advances,Lending,UPI,AXIS,PayU,12823.88,30.27,12823.88,12793.61,2026-08-20 14:19:00,2026-08-20 14:19:00,REF-RZPC4506276,PO-RZPC4506276,UPI CR-RZPC4506276-PAYU-COLLECTION-Razorpay Capital Advances,UPI instant merchant payout batch RZPC4506276,matched,False,matched_clean
TXN-10K-06147,Postman API Cloud,SaaS,UPI,KOTAK,PayU,14261.75,33.65,14261.75,14228.1,2026-08-26 16:50:00,2026-08-26 16:50:00,REF-POST5091289,PO-POST5091289,UPI CR-POST5091289-PAYU-COLLECTION-Postman API Cloud,UPI instant merchant payout batch POST5091289,matched,False,matched_clean
TXN-10K-06148,Cleartrip Flights & Hotels,Travel,Credit Card,KOTAK,Razorpay,8388.34,183.86,8388.34,8204.48,2026-08-17 12:50:00,2026-08-17 12:50:00,REF-CLRT7360612,PO-CLRT7360612,CARD SETTLE-CLRT7360612-RAZORPAY-POS DISBURSE-Cleartrip Flights & Hotels,Card settlement net of gateway interchange CLRT7360612,matched,False,matched_clean
TXN-10K-06149,Infosys Contractor Payroll,Enterprise,Debit Card,AXIS,Razorpay,51189.29,935.93,51189.29,50253.36,2026-08-18 07:45:00,2026-08-18 07:45:00,REF-INFY2909524,PO-INFY2909524,DEBIT CR-INFY2909524-RAZORPAY-SETTLEMENT-Infosys Contractor Payroll,Debit collection clearance sweep INFY2909524,matched,False,matched_clean
TXN-10K-06150,Zerodha Securities Payout,FinTech,UPI,HDFC,PayU,4163.44,9.83,4163.44,4153.61,2026-09-01 22:32:00,2026-09-01 22:32:00,REF-ZRD6928508,PO-ZRD6928508,UPI CR-ZRD6928508-PAYU-COLLECTION-Zerodha Securities Payout,UPI instant merchant payout batch ZRD6928508,matched,False,matched_clean
TXN-10K-06151,Cleartrip Flights & Hotels,Travel,Credit Card,AXIS,PayU,60445.1,1298.55,60445.1,59146.55,2026-08-19 05:22:00,2026-08-19 05:22:00,REF-CLRT1294616,PO-CLRT1294616,CARD SETTLE-CLRT1294616-PAYU-POS DISBURSE-Cleartrip Flights & Hotels,Card settlement net of gateway interchange CLRT1294616,matched,False,matched_clean
TXN-10K-06152,Nykaa Cosmetics D2C,D2C,Credit Card,HDFC,Stripe,20439.74,500.49,20439.74,19939.25,2026-08-24 23:06:00,2026-08-24 23:06:00,REF-NYK3755921,PO-NYK3755921,CARD SETTLE-NYK3755921-STRIPE-POS DISBURSE-Nykaa Cosmetics D2C,Card settlement net of gateway interchange NYK3755921,matched,False,matched_clean
TXN-10K-06153,Zerodha Securities Payout,FinTech,UPI,KOTAK,Cashfree,5061.16,11.94,5061.16,5049.22,2026-08-23 08:38:00,2026-08-23 08:38:00,REF-ZRD9923659,PO-ZRD9923659,UPI CR-ZRD9923659-CASHFREE-COLLECTION-Zerodha Securities Payout,UPI instant merchant payout batch ZRD9923659,matched,False,matched_clean
TXN-10K-06154,Zomato Logistics Payouts,Logistics,Credit Card,HDFC,Cashfree,3882.31,100.16,3882.31,3782.15,2026-08-29 00:16:00,2026-08-29 00:16:00,REF-ZMT7849905,PO-ZMT7849905,CARD SETTLE-ZMT7849905-CASHFREE-POS DISBURSE-Zomato Logistics Payouts,Card settlement net of gateway interchange ZMT7849905,matched,False,matched_clean
TXN-10K-06155,Razorpay Capital Advances,Lending,UPI,HDFC,Stripe,13742.97,32.44,13742.97,13710.53,2026-08-14 16:51:00,2026-08-14 16:51:00,REF-RZPC6008526,PO-RZPC6008526,UPI CR-RZPC6008526-STRIPE-COLLECTION-Razorpay Capital Advances,UPI instant merchant payout batch RZPC6008526,matched,False,matched_clean
TXN-10K-06156,Zerodha Securities Payout,FinTech,Debit Card,AXIS,PayU,63437.21,1317.56,63437.21,62119.65,2026-08-15 02:22:00,2026-08-15 02:22:00,REF-ZRD3512043,PO-ZRD3512043,DEBIT CR-ZRD3512043-PAYU-SETTLEMENT-Zerodha Securities Payout,Debit collection clearance sweep ZRD3512043,matched,False,matched_clean
TXN-10K-06157,Swiggy Instamart Fleet,Quick Commerce,Credit Card,HDFC,Cashfree,17710.97,406.99,17710.97,17303.98,2026-08-31 16:16:00,2026-08-31 16:16:00,REF-SWG6684764,PO-SWG6684764,CARD SETTLE-SWG6684764-CASHFREE-POS DISBURSE-Swiggy Instamart Fleet,Card settlement net of gateway interchange SWG6684764,matched,False,matched_clean
TXN-10K-06158,Swiggy Instamart Fleet,Quick Commerce,UPI,HDFC,Stripe,11043.22,26.07,11043.22,11017.15,2026-08-27 08:29:00,2026-08-27 08:29:00,REF-SWG9634934,PO-SWG9634934,UPI CR-SWG9634934-STRIPE-COLLECTION-Swiggy Instamart Fleet,UPI instant merchant payout batch SWG9634934,matched,False,matched_clean
TXN-10K-06159,Zerodha Securities Payout,FinTech,Credit Card,SBI,PayU,33438.12,628.08,33438.12,32810.04,2026-09-04 00:22:00,2026-09-04 00:22:00,REF-ZRD4345512,PO-ZRD4345512,CARD SETTLE-ZRD4345512-PAYU-POS DISBURSE-Zerodha Securities Payout,Card settlement net of gateway interchange ZRD4345512,matched,False,matched_clean
TXN-10K-06160,Postman API Cloud,SaaS,UPI,HDFC,Razorpay,3910.87,9.23,3910.87,3901.64,2026-08-09 07:38:00,2026-08-09 07:38:00,REF-POST3400511,PO-POST3400511,UPI CR-POST3400511-RAZORPAY-COLLECTION-Postman API Cloud,UPI instant merchant payout batch POST3400511,matched,False,matched_clean
TXN-10K-06161,Swiggy Instamart Fleet,Quick Commerce,Credit Card,AXIS,Razorpay,57477.37,1125.73,57477.37,56351.64,2026-08-04 12:53:00,2026-08-04 12:53:00,REF-SWG6751800,PO-SWG6751800,CARD SETTLE-SWG6751800-RAZORPAY-POS DISBURSE-Swiggy Instamart Fleet,Card settlement net of gateway interchange SWG6751800,matched,False,matched_clean
TXN-10K-06162,Infosys Contractor Payroll,Enterprise,UPI,SBI,Razorpay,4187.22,9.88,4187.22,4177.34,2026-08-06 04:53:00,2026-08-06 04:53:00,REF-INFY6020258,PO-INFY6020258,UPI CR-INFY6020258-RAZORPAY-COLLECTION-Infosys Contractor Payroll,UPI instant merchant payout batch INFY6020258,matched,False,matched_clean
TXN-10K-06163,Swiggy Instamart Fleet,Quick Commerce,Credit Card,KOTAK,Cashfree,10158.12,193.96,10158.12,9964.16,2026-08-09 01:25:00,2026-08-09 01:25:00,REF-SWG5842871,PO-SWG5842871,CARD SETTLE-SWG5842871-CASHFREE-POS DISBURSE-Swiggy Instamart Fleet,Card settlement net of gateway interchange SWG5842871,matched,False,matched_clean
TXN-10K-06164,Cleartrip Flights & Hotels,Travel,UPI,ICICI,PayU,4555.1,10.75,4555.1,4544.35,2026-08-06 14:43:00,2026-08-06 14:43:00,REF-CLRT3792369,PO-CLRT3792369,UPI CR-CLRT3792369-PAYU-COLLECTION-Cleartrip Flights & Hotels,UPI instant merchant payout batch CLRT3792369,matched,False,matched_clean
TXN-10K-06165,Nykaa Cosmetics D2C,D2C,Credit Card,KOTAK,Stripe,3410.55,70.1,3410.55,3340.45,2026-08-08 10:41:00,2026-08-08 10:41:00,REF-NYK4957727,PO-NYK4957727,CARD SETTLE-NYK4957727-STRIPE-POS DISBURSE-Nykaa Cosmetics D2C,Card settlement net of gateway interchange NYK4957727,matched,False,matched_clean
TXN-10K-06166,Zomato Logistics Payouts,Logistics,UPI,HDFC,Razorpay,4774.12,11.27,4774.12,4762.85,2026-08-12 17:42:00,2026-08-12 17:42:00,REF-ZMT7744743,PO-ZMT7744743,UPI CR-ZMT7744743-RAZORPAY-COLLECTION-Zomato Logistics Payouts,UPI instant merchant payout batch ZMT7744743,matched,False,matched_clean
TXN-10K-06167,Freshworks SaaS Cloud,SaaS,UPI,ICICI,Cashfree,9873.41,23.3,9873.41,9850.11,2026-08-30 15:05:00,2026-08-30 15:05:00,REF-FRSH7716725,PO-FRSH7716725,UPI CR-FRSH7716725-CASHFREE-COLLECTION-Freshworks SaaS Cloud,UPI instant merchant payout batch FRSH7716725,matched,False,matched_clean
TXN-10K-06168,Zomato Logistics Payouts,Logistics,UPI,HDFC,Cashfree,1208.74,2.86,1208.74,1162.68,2026-08-28 23:55:00,2026-08-28 23:55:00,REF-ZMT8421553,PO-ZMT8421553,UPI CR-ZMT8421553-CASHFREE-COLLECTION-Zomato Logistics Payouts,UPI instant merchant payout batch ZMT8421553,flagged,True,fee_deduction
